ID,kind,mean_hue,mean_sat,mean_val,edge_percent,fourth_LBP,eighth_LBP,Red percentage,Yellow percentage,Green percentage,circles_s
mar0922,mar,32.159959957485725,125.51890896507405,163.23103542032285,21.12242627975381,12135,4504,32.09140130311095,27.011366168932472,14.688184166022102,1.0
mar0923,mar,32.11151840990551,130.89498479417836,158.9803817747366,21.619420006516783,11006,4249,33.950491296614864,24.870979969093508,14.578534565705455,1.0
mar0924,mar,32.63956842058072,131.78250668738886,159.41618721700016,21.82703946680216,10022,3760,34.54402591363191,23.790510094450056,15.410272445919729,1.0
mar0925,mar,31.71115682299143,133.59276634158613,156.65532091219865,21.478993088955647,10383,3606,34.077046548956666,24.06741573033708,14.613162118780096,0.0
mar0926,mar,30.666198954906136,132.05951228952972,160.96814721630864,21.05670601896652,9654,3021,31.12766477094309,26.69132270332508,15.133805519695754,0.0
mar0927,mar,31.201262894219564,131.39335849844312,158.55285542818376,21.95452885000087,8872,3264,32.9380664652568,23.89539274924472,15.585347432024168,1.0
mar0928,mar,30.43590225835853,130.99328713415605,158.83000824640848,21.832728114465937,10785,3652,31.198337422066658,26.596559213713142,15.006953450943014,1.0
mar0929,mar,30.898687969527035,131.9877261665432,157.05001234437273,21.95711212217402,9001,3069,33.064423408577014,23.080902924155904,15.519487985283408,1.0
mar0930,mar,36.79094740855273,132.50348420985745,167.15152606273696,19.481922351894607,6957,2529,25.440694892816506,29.46791462479969,25.67294516571057,0.0
mar0931,mar,30.3180976280098,129.09254944135748,160.46937921969288,21.42259664217004,10481,3370,30.44307041712052,26.07483821362209,16.00563849554687,3.0
mar0932,mar,29.73959060246569,125.98437136543382,162.90071819027682,21.70417538962549,10649,3457,30.240586902578485,25.95286901037252,15.441641107840269,1.0
mar0933,mar,31.52013650868692,125.9815476893984,162.74609975180238,22.60075641177166,10575,3792,30.994938310661187,25.63112938943372,16.33502056311294,1.0
mar0934,mar,31.54155836896677,125.80495234901204,160.87545065817054,22.8612951007518,10899,4039,30.667406230324108,25.44898509879172,15.385422600665608,2.0
mar0935,mar,32.7458642698971,123.6747590204507,163.43703595154358,22.08219356519474,9484,3404,31.008551791679057,24.09891397492174,17.99199034644375,1.0
mar0936,mar,35.087108406581024,122.43109082713544,163.31890917286455,22.795526256479604,10868,4090,29.34647648466128,24.11647133642228,19.22413009902789,2.0
mar0937,mar,38.88110110493709,116.0992655042473,168.5792297374976,22.045091652296097,11459,4701,23.110742091795068,26.076659225785377,24.68557739423967,1.0
mar0938,mar,39.66616266533435,115.6616529490652,169.2397643903337,21.947724105288067,11293,4401,23.470014804055754,24.51886818803944,25.62498254238708,1.0
mar0939,mar,42.10993435448578,115.31407731582786,167.74243617797228,22.074398249452955,10220,4213,24.24677867609904,21.00176856998484,27.84866093986862,0.0
mar0940,mar,40.96407554231404,113.24405978381309,170.61412601876248,21.58668406667816,12081,4764,22.866483588335296,23.407872368248984,26.806590819929383,3.0
mar0941,mar,37.27310681216931,130.36047040343917,169.54885912698413,19.34523809523809,7239,2432,24.85237656884977,29.03298233009273,26.34994050158288,1.0
mar0942,mar,41.07421974118244,113.43634518234872,170.36079905884523,21.35590874489631,12660,5102,22.47358073236668,24.17424428606537,26.558122388793315,2.0
mar0943,mar,42.00671049955941,111.544092726903,170.727343591134,21.570753970943763,13225,5277,20.482866977703683,25.549012317545603,27.065017930604363,3.0
mar0944,mar,44.38567368465704,112.7821359388035,169.08712865687258,22.535808718521555,10304,4475,24.38153455084656,18.50630191705376,28.01591744715619,0.0
mar0945,mar,42.521273229231454,112.96390262000632,169.9866435329165,22.07308955598477,13397,5712,22.907326091980583,22.053385717587243,26.685925583545185,2.0
mar0946,mar,42.942993735201824,110.73813596764508,171.1931098548787,21.94605249742271,12967,5271,20.08939270478838,23.587211810382016,27.71533336528783,1.0
mar0947,mar,43.81004686584652,111.44512414942994,169.86173448695416,21.764454057951426,13149,5200,20.06277854986342,22.935735850865,27.5291129534672,2.0
mar0948,mar,44.74880467114686,111.81710917704088,171.9482317946458,21.88278065440124,12955,5829,23.369215844407822,19.197727830569093,27.94861904928878,1.0
mar0949,mar,41.79005883902696,111.5871783612892,167.88301571968034,21.08369192939317,16244,6713,21.39162402320297,22.967430862167703,25.239696292327874,5.0
mar0950,mar,43.117072731996885,109.71855575320288,172.6354006355805,20.94717486458937,14574,5823,19.887857939363336,22.94178291148562,28.23854909634118,3.0
mar0951,mar,43.21570877622049,112.4927946571348,172.76671056344654,20.107233562223687,15617,6060,21.3895549563712,21.34975673336185,27.58215845662491,1.0
mar0952,mar,38.52530205554684,130.57598462262672,167.5092578063706,20.24752863643496,7321,2848,26.48792992950224,28.363597521897034,26.618243964964748,0.0
mar0953,mar,45.81689106240818,107.96594819779024,176.5381472760571,20.845660005232546,14440,5956,20.472323781991328,21.279015389847803,30.88385341382536,2.0
mar0954,mar,44.94917551609475,111.87048142839032,173.2200411510595,20.98996577246,14866,6151,21.595896676842745,21.60514765590469,27.318141169940485,3.0
mar0955,mar,40.83203926984957,115.77369442681696,165.44227108141402,21.87558326178656,15817,6402,26.01907467132192,20.98411101577064,20.36275409059976,2.0
mar0956,mar,40.45866746328849,115.5579589055163,167.71879871918148,21.716968978425864,16009,6377,25.573232124596867,21.98438606151184,21.11421379690081,5.0
mar0957,mar,39.70974957451981,117.74503282275712,166.57804035983466,21.64648674933139,15607,5888,27.57866190021264,20.879944939237983,19.496235117671837,4.0
mar0958,mar,38.7514473421535,118.50291283279796,165.82503039872233,21.4306455418232,16706,6103,27.215966954419564,22.631273377939788,18.610029790514623,1.0
mar0959,mar,39.14140356791186,117.9917943349863,165.57146025353288,21.667391130784992,17049,6404,27.36241542026936,22.91354485634244,18.42372234580196,5.0
mar0960,mar,38.90425450494502,118.18198362147406,163.89229801093603,21.056525473455054,17708,6640,26.57666517657577,23.662941439427808,18.459544032185963,4.0
mar0961,mar,38.99955761608154,118.83484038788222,165.76693445639864,20.82389580973952,17072,6339,27.532602928445765,23.03567937893865,18.850589691796444,3.0
mar0962,mar,39.06371251208559,118.45152662443864,166.99227425927768,21.31762282120557,16570,6169,27.812774477489302,22.91491551996071,18.57899757279261,6.0
mar0963,mar,39.11523165639292,128.5463710479221,168.50065619407437,20.23463909325909,7221,2764,24.792742740570336,28.73605625244151,28.67528972611659,0.0
mar0964,mar,39.60551805992818,114.95619549583078,168.41137006004888,20.3733692754906,14927,5308,24.374249364949463,25.316993846121143,21.43760562033012,1.0
mar0965,mar,37.768965749616726,120.20927607527337,165.272537358694,20.341324527856862,17771,6558,26.728253182461103,25.01856435643564,17.707743988684584,3.0
mar0966,mar,37.146710388027074,121.09558162021273,165.0591331399504,20.85424811872031,17891,6837,27.50072881790153,25.643789146355463,16.918292887620698,8.0
mar0967,mar,37.3470169333429,122.587599555141,165.76870022242952,20.929898830451314,16524,6304,29.12836916129639,24.795145585399126,15.762735782492122,2.0
mar0968,mar,36.41047037750745,122.59220366896152,166.00281836008796,20.689479537177736,17864,6521,28.304862726227714,27.059106584329136,15.06313435096818,5.0
mar0969,mar,35.612148091335776,123.26062707893924,164.8286995739998,20.7706351654398,17836,6793,28.267949602284137,27.73795283290695,14.082896035065351,6.0
mar0970,mar,35.70363250290548,125.8868742299391,164.354494534206,20.32698642945149,17433,6321,30.175935809194304,26.71334977363908,13.032316242776696,2.0
mar0971,mar,35.17373187597591,125.58777604282848,164.14826678563463,19.60294445683694,17014,5849,29.674728000450983,27.31739857564312,12.32876712328767,0.0
mar0972,mar,34.571698457607006,129.3539289951629,158.6533266405038,20.05384685589121,16547,5903,32.274126467948776,25.47500265364611,10.43027665466897,3.0
mar0973,mar,33.23746005153466,129.1295195258083,160.90444236039662,20.08576969652824,16922,5811,33.20905561748088,26.739247415151628,9.589883537686896,3.0
mar0974,mar,37.9674041456342,130.71999069201303,167.60727454981563,20.03544195038127,7994,3088,26.907170456089936,27.20812379861367,25.22183173795701,0.0
mar0975,mar,31.770729910200323,129.56874971218053,160.60301174303476,19.878425051807504,16640,5789,33.73916592172257,26.830619145711065,8.313576120331144,3.0
mar0976,mar,31.17592408066429,132.3174472123369,158.64871174377225,19.958244365361804,16384,5496,34.71581718258633,27.458781686107848,7.366549115350997,2.0
mar0977,mar,29.362571521607663,133.0114620644741,159.0190073033447,19.51528120202819,16665,5438,34.90706904004087,27.17493811151715,6.212424849699398,2.0
mar0978,mar,29.06796023245761,134.5329811248259,158.63994044474327,19.72431679554296,15773,5535,35.71660774513389,27.465561379982933,5.405542687634606,0.0
mar0979,mar,28.368059227921734,135.20325945867987,158.03998846209316,19.813470506225663,16022,5482,36.176330146603135,27.80278170051509,4.54540836542076,2.0
mar0980,mar,27.612873061637966,136.18569313488663,157.79879996883037,19.189784150237667,15769,5238,36.5035654836522,27.249748258358853,3.9960132344177066,2.0
mar0981,mar,29.73275862068965,136.37291747384734,158.67144517628827,19.58736923672995,15372,5641,35.82988255361125,27.44320341961139,5.798337460568634,3.0
mar0982,mar,30.57787885848588,137.8643514907153,159.69058159678252,19.002947999716344,14905,5063,36.10322580645161,25.50752688172044,5.924731182795699,0.0
mar0983,mar,29.998069234519747,136.25309605070697,160.4485519258898,17.706484641638227,16010,4651,33.77781430420579,27.60370651928253,5.253641799017895,2.0
mar0984,mar,28.133565375010846,137.6118861903063,159.68562530732666,16.364723237270653,16397,4017,32.94955694658971,26.77627835135355,4.218152995691408,0.0
mar0985,mar,41.84899916431215,125.97699868677624,169.0049544351148,20.80066855028055,7145,3060,23.827388051610104,28.153529220427192,30.621272904694784,0.0
mar0986,mar,29.80259450822085,140.32337790673228,156.7947731382196,19.088768344476684,14348,4898,36.80544721064479,25.9544877081151,3.987340361512916,1.0
mar0987,mar,29.528925877763328,139.1499609882965,157.35299869960988,19.01898569570871,14730,4883,37.15242217009702,25.060843327056286,3.7122688779499375,2.0
mar0988,mar,29.12820458739784,137.54322172422883,159.59214342209333,18.927498022673344,14329,4871,37.2724333604611,24.316882016521923,4.401386860500117,1.0
mar0989,mar,28.94982093398399,134.74536102346627,159.84869175281787,19.28738827396593,15155,4862,36.017744412216345,25.599300460672243,4.061806858897799,3.0
mar0990,mar,28.08182026880374,135.0434719091744,158.27952041071876,19.35574755822689,14805,4703,36.31601442207586,24.159168867604027,3.912371642428958,1.0
mar0991,mar,28.169142218614603,135.50765857412424,159.39208947828928,19.24183805778982,14774,4516,36.81851628871497,24.03951211898232,3.689209980600709,2.0
mar0992,mar,27.7564039543394,134.50769566879677,158.90539079141405,19.19274673657764,14171,4275,37.7594271525091,23.03054801640007,3.2107177917653176,2.0
mar0993,mar,27.165556403794067,132.56601445258983,158.5969484329084,19.886428997207783,14722,4554,37.206484867174765,24.56275606854928,2.8712718621965725,3.0
mar0994,mar,28.05321851595236,133.49798189756618,158.21902185269502,19.857688035457016,14216,4398,38.74045578382423,21.398921927434724,2.993346818984367,3.0
mar0995,mar,27.087332877173548,131.57469616499952,157.23116440215915,20.48266049764861,14792,4332,38.79785797652013,21.99693342792412,2.7461839485548207,4.0
mar0996,mar,38.6713986923799,129.12127600006588,167.53915449350308,21.06190609509066,8516,3651,28.55169237854017,26.987725606192104,24.19986184664978,1.0
mar0997,mar,27.38400802704349,130.41480225043898,156.16905765854008,20.95990061755677,13210,3921,40.09341665088682,19.42182667424099,3.017105346209682,3.0
mar0998,mar,27.01986653461611,131.32228588945483,159.76688360686663,20.068147519335973,13646,3860,38.65332578188912,19.205839783525267,3.730413441570701,0.0
mar0999,mar,24.758841854498808,133.37699285321605,161.36318795430944,19.015331989493617,10573,2811,33.683412197253226,22.834814436219148,3.602459894811468,0.0
mar1000,mar,24.48238125510853,134.93052402143311,161.69267096539824,20.409893137165863,10813,2947,33.273703041144906,24.61050577329647,3.6851520572450807,1.0
mar1001,mar,22.669615910922825,143.1660824413744,164.30976437287944,18.78081241681819,8637,2280,29.513973763546,26.735516988511364,3.422146174529455,0.0
mar1002,mar,36.33730880764201,113.34676181270255,155.45166884630694,14.83339967021095,10549,3373,19.575528700906343,31.24773413897281,19.932024169184288,1.0
mar1003,mar,37.41574121645655,123.0187329565664,172.14357981267042,19.23092123463621,7485,2756,16.78816512388567,37.48637150736473,26.643435876606027,0.0
mar1004,mar,36.54333638045026,139.85161249176215,158.8185548162163,20.20876294138906,7078,2415,36.56865477517651,22.154868078781124,15.99544778892605,0.0
mar1005,mar,37.06018518518518,122.57957905384376,172.6190281668223,19.48723934018052,7736,2863,16.222582069777715,37.10542365039642,27.095118924943744,0.0
mar1006,mar,37.94136384439359,120.50453089244851,170.5811441647597,19.910297482837528,8033,3046,18.01654197674648,35.01648275725932,26.76720819597702,0.0
mar1007,mar,35.29258119333104,102.68467397891884,154.1782272343763,16.382455348124207,12538,4854,24.717045411530165,20.578400817634662,24.48613932595612,0.0
mar1008,mar,51.38462015503876,104.62462015503876,183.35118139534885,19.52124031007752,10737,5389,13.283473426434576,25.90906082467404,41.26944205440466,1.0
mar1009,mar,42.70355754645431,113.39129455821008,171.85088405384906,20.736158513462268,12195,4982,18.86255446691686,27.5608896053195,29.330277309019472,3.0
mar1010,mar,33.379616963064294,122.44888695435893,163.2575425942047,21.479915433403807,12573,4003,27.21964009057324,26.821064897575447,14.977687734212584,0.0
mar1011,mar,29.656557168321875,128.9383116883117,160.94261522790936,22.73109243697479,12387,4484,36.61722923831922,21.806391974007965,7.65894971520235,2.0
mar1012,mar,26.9484099455986,129.45665534825417,160.59172173743718,22.30822593011793,12846,4434,38.22097063800653,21.37496286153489,5.349230749357343,2.0
mar1013,mar,26.883773254230466,130.83084064561203,158.7807382145014,22.53129181616872,13003,4839,38.39912308331969,21.13041615744182,4.873439252100946,2.0
mar1014,mar,35.02550803235011,134.72265926755057,163.27112925856443,20.18256057763554,9520,3199,33.066101694915254,23.510169491525424,16.338983050847457,0.0
mar1015,mar,26.66677191746718,131.64058875678563,159.35348481352392,21.97393828254982,12788,4550,39.29503241972567,20.340471700550232,4.851334246079926,3.0
mar1016,mar,28.527691394323192,134.2956010403709,157.10785366956915,22.516397150288363,10743,4061,40.26216376132174,19.879234748835582,5.074871421419144,1.0
mar1017,mar,28.12465046121715,129.31802517839532,159.9653884086558,21.929570110808143,13441,4646,37.603727425838734,22.21334349605989,7.460998487884636,3.0
mar1018,mar,27.750129881863973,129.42482663594677,159.82189243522848,20.79239231099365,14368,4407,36.558096059821686,22.34685073339085,8.31056466302368,1.0
mar1019,mar,29.05997146932953,130.67100713266765,158.99281027104138,22.043937232524964,13651,4860,37.41518106865773,23.39178442006956,8.991414743293529,3.0
mar1020,mar,28.82475452373604,131.9998171073237,159.230650526388,21.13667798315101,13522,4734,39.1666262194826,21.458040091248847,8.316749987865844,1.0
mar1021,mar,29.55387026010655,133.09314948292072,157.55122532121592,20.81353807583829,12352,4486,41.25285656674284,19.642425057131334,8.269928753864766,0.0
mar1022,mar,28.73768885622989,129.72534152777314,162.0111782847345,19.022011423227227,14274,4317,38.247228761726745,20.21673035289664,8.81709235883543,2.0
mar1023,mar,29.748654274025693,132.53604153209406,157.86926720734945,18.75403717792292,13307,3880,40.53788545693472,18.52107015730853,8.260930582666717,1.0
mar1024,mar,32.134113850824214,131.35493732154418,155.89182791818365,20.23118319516829,13983,5460,40.17567460631479,21.16912920109881,8.943126194056003,0.0
mar1025,mar,33.85089533336539,132.0127927667965,163.39025954247424,21.19944211994421,9379,3405,33.61734290720445,24.847974713986325,14.680317449410795,0.0
mar1026,mar,33.28923296281793,129.990280246207,158.0494321776064,19.723669809520946,14728,5633,39.03863336595329,21.44087988767392,9.8849083095775,3.0
mar1027,mar,33.51304195151928,128.69037298774265,161.37844154989082,17.673846964193615,14474,4231,36.922016794945165,20.797467910909702,9.991707641816843,0.0
mar1028,mar,33.89994595391343,131.54042155947525,155.16886945413452,19.12347074141404,15147,5729,39.187401706018974,21.99181360857384,9.78513326320394,2.0
mar1029,mar,34.37026630600427,130.93831911002744,155.281154754648,19.487199024687595,15105,6287,40.08923265955626,20.818603901662787,9.42280770664008,4.0
mar1030,mar,34.51943407083141,131.7677727257342,156.52477068360542,19.141854613969965,13142,5178,40.48792744502141,20.907415827131544,9.147143985259278,1.0
mar1031,mar,34.94545231995943,128.92781765564754,156.27662904255226,19.261739685426267,16611,6751,39.80380225332375,21.24983865316885,10.044992716343051,3.0
mar1032,mar,35.40564038523396,132.01269607008382,154.29310703676373,18.831242549809843,15454,6350,41.46901531860894,19.86484172785046,9.666535738385152,6.0
mar1033,mar,35.16056352845258,129.80531617382766,155.22183453584296,18.838051320715017,16694,6587,40.02621643327272,20.642671860720583,10.107173517709938,4.0
mar1034,mar,36.1561490234916,130.857187219364,155.3472794568146,18.71102569052195,17418,7010,40.06840839991515,20.665700346461147,10.596231351198472,6.0
mar1035,mar,36.43839586804925,130.37353403410123,155.55399887856078,18.69407611571357,18375,7473,40.02756856851038,20.832537553870807,10.995873018509135,6.0
mar1036,mar,35.38656006914434,131.0047702945283,163.45430822418723,21.135562795026928,9047,3226,32.969244035642426,23.796349525725784,16.590615119287154,1.0
mar1037,mar,36.51971751323666,130.8445144464171,155.4290876525947,18.42998318905246,18385,7482,40.48943270300334,19.50923912141185,11.670512841797684,4.0
mar1038,mar,36.47938416861975,130.33173141418686,156.07338841410004,18.003835136478777,18559,7003,39.95004481030305,19.45596972815083,11.431606200418228,6.0
mar1039,mar,33.67060149398217,129.02568233373307,153.15778561211368,17.970409327996993,20307,8020,40.71145344332528,20.26723181866521,7.598407851358948,6.0
mar1040,mar,32.1716427608944,127.93792023201252,152.92797488354913,17.636235541966773,21240,8079,40.53844663955065,20.1483490075394,6.472693883114182,11.0
mar1041,mar,31.33688090029366,126.61180420058206,152.62631637727716,17.89090574640152,22098,8704,40.642077438264415,20.54360182433265,6.073575938531494,11.0
mar1042,mar,31.54714345759643,128.4971256749329,152.67191309127355,17.48326813023376,22881,8436,40.79357549471401,20.593656817565737,6.596638655462185,10.0
mar1043,mar,32.3167051830209,127.72775759254944,151.59030143507528,17.22468153167052,23251,8796,40.09057708281145,20.505095784935463,6.805806426094637,13.0
mar1044,mar,32.41574247170574,127.29715920573967,152.58900692198867,17.28918249797898,23242,8870,40.15814443858724,20.902082235108065,6.903004744333158,11.0
mar1045,mar,32.404335099149044,127.89634359578794,151.28321266206433,17.392205369979404,22846,8679,40.67793166502997,19.92888828688497,6.659442619620061,10.0
mar1046,mar,32.07329479621589,127.37431721819732,151.17560702326233,16.973732795171827,23745,8075,39.46547351929792,20.578472895285387,6.151170355421607,7.0
mar1047,mar,34.732830377773446,134.4658695470616,160.81651401687034,21.16171598786225,10774,4008,35.56543401405194,22.52636603666632,13.963930366812358,1.0
mar1048,mar,32.00254580109429,127.7579023132135,151.48266256139578,16.943572518676984,22744,7947,40.199208452448026,19.989010148223887,6.139710229604435,11.0
mar1049,mar,32.49521330459038,127.01662452552388,151.6104170420024,17.47625289655644,24020,8714,39.28428240710803,20.85203243620749,6.829321917719636,10.0
mar1050,mar,32.4318859460621,128.1694692167186,150.2370729021167,17.658079939830234,21947,8429,40.75250084298078,19.83252781836574,6.505704169944925,10.0
mar1051,mar,32.733536172662234,127.4783887557009,151.480039724459,17.74253743144684,23564,8775,39.714897119341565,20.60641975308642,6.993909465020575,12.0
mar1052,mar,32.687275836981634,127.85430839725836,151.4565139699031,17.633731987185215,22997,8464,39.9484587437483,20.494291274516968,6.694385589702375,10.0
mar1053,mar,32.909500671713936,128.20131957261415,153.9421196027471,17.76589199844313,23713,8794,39.71544902617264,21.21897795815272,7.384775273138677,13.0
mar1054,mar,32.02336530874422,127.0777322021298,152.56532569923115,18.10925547940292,22475,8979,39.83215458021725,20.61859158742513,6.645460390511319,8.0
mar1055,mar,34.342054360039256,126.70113356753758,159.80229415864255,18.22455162212519,20502,8064,37.08914259398189,23.4418058784642,9.484724460917944,8.0
mar1056,mar,32.62286516415816,129.40478401735518,152.40751348783792,17.78693115353803,20879,7933,41.33134181955994,19.91067912105877,6.785265770485468,5.0
mar1057,mar,32.749534208291095,128.82545825684304,151.73473162177714,17.699399950680878,21540,7950,40.192903055132525,20.47789622702216,6.601460000142997,11.0
mar1058,mar,34.23324558004036,134.38282262698615,160.08799828947895,21.32405019310179,11229,4245,35.89093305823017,22.19881934892252,13.637666208161397,0.0
mar1059,mar,33.112303336101,129.06158409798954,151.44369220724843,17.56260955341239,20681,7768,40.80107007505387,19.709444898565803,5.999108270788437,9.0
mar1060,mar,32.022848533436544,128.22728277997402,152.3223951566085,17.826832167638848,21279,8180,40.271509549770734,20.055601689713686,6.308986532837492,15.0
mar1061,mar,31.118376821394435,126.43422823592138,153.54565433656052,18.059520016645315,22472,8661,39.250370350327735,21.044692321741422,6.572280884511578,15.0
mar1062,mar,32.26945004762705,127.61341541995854,158.93779766907605,17.58909060346277,21570,7675,38.57183825638084,21.77759149367982,7.778341532284749,11.0
mar1063,mar,31.74766845625208,126.2645938681286,160.84939113906992,18.107672995226984,21144,7612,37.809570501106805,22.54237791742806,8.009834945254118,8.0
mar1064,mar,30.30397284221064,128.88267167654377,153.80951828290816,18.41202370503624,20714,7536,41.56423563689338,19.52259552641961,5.851467419345049,10.0
mar1065,mar,29.85009807068221,128.15812560179737,153.71057380264614,18.22759530687208,21167,7166,40.07013259676735,20.00119121183469,5.429692443994432,7.0
mar1066,mar,29.84409193316468,129.41763615812258,153.06549738179638,18.74264711536244,19375,7053,41.40023694581678,19.28529404653487,5.277283021300946,6.0
mar1067,mar,29.481593851132686,128.92244678864824,153.9512229275579,18.82157082399801,19175,6967,41.375774198536654,19.71612042093612,5.388665977585884,9.0
mar1068,mar,29.153714127060248,129.4908755899947,153.64081206828374,18.20170456935645,17975,6154,42.00443780443604,18.837684208665213,5.023912870516889,5.0
mar1069,mar,33.130195832898536,127.55652950247544,161.01397150045798,20.961888529456097,12932,4923,31.70063514293788,27.54824997850097,12.90679246673792,1.0
mar1070,mar,29.27294139595625,128.63882994022217,159.06626866599814,18.14945236040826,19456,6573,39.05192790363325,21.50869526370083,6.238171435997823,8.0
mar1071,mar,28.89406552094522,130.39502906425727,157.1124028558792,18.227554179566564,18837,6631,40.24874590605697,21.25699597860785,5.572737448696157,1.0
mar1072,mar,28.651795909893075,131.4346344164158,158.45387383646494,18.37606837606838,17369,6109,40.02402424264485,20.847400558745644,5.770368280719636,4.0
mar1073,mar,27.704763784708515,133.2709003064313,154.86947530690128,19.616302896997727,16036,6165,43.0163758068372,20.28548091481393,4.720495657024464,2.0
mar1074,mar,27.02853432066218,133.9061779130401,152.3978424796945,20.00988621164247,15304,5874,43.46758045538055,19.796461821109347,4.112049212476519,1.0
mar1075,mar,27.511741835147745,133.11699066874027,155.1933903576983,19.8094867807154,15955,5592,41.50352065485211,20.81155475829648,5.406241301456716,0.0
mar1076,mar,26.1200719532304,130.4828642632289,155.6970000749513,19.642857142857142,16536,5625,39.77554753547239,23.54278934097988,5.311712068027884,4.0
mar1077,mar,26.98751980982568,134.38823956682515,154.13969228737454,20.16860362739919,13738,5085,42.720268321000106,19.99272906380833,4.695617501847052,1.0
mar1078,mar,25.71018548452275,131.83380142245213,158.42520003232846,18.924270589186133,15437,4613,38.61626384853613,21.411619467237102,5.546864191224206,0.0
mar1079,mar,26.269609284636044,130.15031661079416,156.78171499147209,19.674959320904154,15735,5092,37.32327603973455,24.937141915007626,5.387247021969416,5.0
mar1080,mar,35.06715651514781,130.04094432354452,161.6526762354207,21.138469814411813,12345,4531,34.34277424161232,23.08818339846558,14.251545529401003,1.0
mar1081,mar,26.932445790481,133.91949018865543,154.31792752434433,20.67112541274949,14550,5221,38.92400460917136,23.30652108248403,5.489612583485294,0.0
mar1082,mar,26.839543125329246,135.64206695081654,153.5893156458024,20.825152052104784,12893,4660,40.932331211493725,20.41056318224813,5.129483344837283,2.0
mar1083,mar,29.7992718446602,132.71037910309755,157.21395053166898,20.67383263985206,13604,4564,37.44584482079559,22.88302481291847,9.166994879873966,1.0
mar1084,mar,33.16808128846175,128.3137377940707,160.35161883373516,19.761771084469984,14031,4307,33.09497337468547,23.69009304230792,14.890280297267248,2.0
mar1085,mar,35.15203686027739,126.18685850979836,163.39312522831457,19.266801003994768,13237,3981,31.1813723636272,24.480919783669304,18.53308624232568,1.0
mar1086,mar,34.009550333180734,127.08043389796022,163.5549493870492,20.006104074469707,12430,3723,31.35680853379776,24.244856862958528,18.02547077391967,2.0
mar1087,mar,33.925827197556906,125.2529147633898,165.29288681271757,19.643111323904293,12159,3577,31.100821343917097,23.67013946309465,19.246458298880988,1.0
mar1088,mar,34.74377295828511,124.42517486036331,164.72622402254314,20.88763649172244,12090,3967,30.20436113647349,24.38235136151244,19.762071002739138,2.0
mar1089,mar,33.60776360008401,123.71686620457886,165.52538857382902,20.59310018903592,11785,3737,30.38828309341971,23.69071387682728,18.970163215726792,1.0
mar1090,mar,35.42357189149153,122.38727895565223,165.5376618567064,20.43593847130557,11515,3773,29.04115400933389,24.196011879507846,20.63357375194456,1.0
mar1091,mar,34.87806954436451,129.81780575539568,161.30390887290167,21.272182254196643,12411,4663,34.47607881120485,22.115311090153696,13.674712614380752,2.0
mar1092,mar,34.959109244626184,123.04426147980328,164.17997458142233,21.183069016964136,11409,3779,29.14457849116227,24.561066729670262,18.26464464494027,0.0
mar1093,mar,35.50733339269586,121.39139836922648,164.85319222011626,21.314540852021928,12071,4192,28.400152418279305,24.84962303693421,19.67012329550094,2.0
mar1094,mar,34.00837488059252,120.2264227482694,166.2638087386645,19.641712139651133,12025,3423,26.59229888587943,24.895987490576047,19.92293301315165,0.0
mar1095,mar,35.614985095609384,120.87765382762974,164.13558439529828,21.073116124077423,11930,3992,28.075784653188872,24.04501284485648,19.90254663241372,0.0
mar1096,mar,36.46719109990963,118.48062015503876,166.4648489708634,21.22045289647535,12163,4065,26.560396066537,25.307726833779903,20.627558723120657,1.0
mar1097,mar,35.910907504363,117.08363251059586,163.5848167539267,21.187983046621788,12402,4118,25.44470738387088,25.56967747081816,19.507298784865323,0.0
mar1098,mar,36.383982258039325,114.53508566430835,165.58245482515736,22.168080088709804,9862,3491,22.7739868174196,26.86988427885972,19.16953064036792,1.0
mar1099,mar,37.61904637252464,114.81129013258642,168.29935997277593,21.577686740049472,11929,4028,27.03433661875619,23.105770169104016,21.48025261044737,0.0
mar1100,mar,36.49943444730077,114.39635532704942,166.47601256783776,21.073978863181942,13654,4627,24.69622331691297,25.61333090068722,21.071580611810496,2.0
mar1101,mar,36.92710501016149,114.35488542465286,168.63821449867962,20.43493604955399,12751,4060,26.07668474051123,23.261037955073583,21.830622256648592,1.0
mar1102,mar,35.60086981733836,127.56577558712672,163.054670919107,21.222383299507104,13176,4794,33.67586215363461,22.781235804697182,14.559316415601636,1.0
mar1103,mar,33.79165294960973,126.75055487707748,160.65908777146498,21.19789730791696,14231,5108,32.575554363376256,22.992668097281832,13.712669885550788,1.0
mar1104,mar,34.73565624484409,126.47747896386736,159.869019138756,21.29495957762745,14419,5485,32.35448233701585,22.9291297323261,13.987380463735208,2.0
mar1105,mar,35.575322412708886,125.8212117151016,160.18726224962114,21.60242466727833,14281,5594,32.67784846732215,22.11115597411526,14.364285168654584,1.0
mar1106,mar,36.03621556426048,125.99336101356616,161.96960155407783,21.399523956921303,14021,5246,33.46719610143489,20.9886291850916,14.829437776373974,3.0
mar1107,mar,37.436023794889806,125.71910395996136,162.77814118886644,21.55039950829748,13709,5200,33.8208836655062,19.44204303838875,15.49101614523704,2.0
mar1108,mar,36.09566902352044,123.82587454391788,163.07464286450497,21.59407144771289,14552,5575,32.42057356879995,21.308494654094897,14.995753761731596,3.0
mar1109,mar,36.7329498767461,123.80545091720111,162.6758689133381,21.20927552316213,14145,5176,32.07747233533745,20.62356882607077,14.889848958274582,5.0
